loss_train_avg,loss_test_avg,top1_acc_train_avg,top1_acc_test_avg
1.756464139274929,1.6757794256451763,36.03580562659847,39.388844936708864
1.3722245568204718,1.4571670550334304,51.03500639386189,47.55735759493671
1.179448921509716,1.4602342527123946,58.43070652173913,48.64517405063291
1.049430645640244,1.2072285640088818,62.90281329923274,56.576344936708864
0.9486912796869302,1.1007287457019468,66.80266943734016,61.16495253164557
0.8750625277114341,1.1985679344285893,69.41576086956522,58.20806962025316
0.8074024322697574,1.0806413028813615,72.03324808184144,62.27254746835443
0.7566124758756984,0.9936880137346968,73.39873721227622,64.92286392405063
0.7046537732376772,0.9926234921322593,75.5334878516624,64.86352848101266
0.6629374701806041,1.0448219436633437,76.94373401534527,63.479034810126585
0.6186781471495129,0.998422999170762,78.41192455242967,65.17998417721519
0.5810785404099222,0.9929606612724594,79.89769820971867,65.80300632911393
0.5447965925916687,0.8744764599619033,81.14370204603581,69.75870253164557
0.5141235680683799,0.9633187251754954,82.22226662404093,67.43473101265823
0.48331145298145617,0.9135154259355762,83.26206841432226,69.19501582278481
0.45265944397358027,0.8996213983885849,84.44173593350384,69.85759493670886
0.4221112356542626,0.8947749635841273,85.42439258312021,70.37183544303798
0.3936502845467204,0.959491638443138,86.53732416879795,68.82911392405063
0.36689420932394157,0.9664610594133788,87.26222826086956,69.1257911392405
0.3396938366200918,1.00241708906391,88.28924232736573,69.37302215189874
0.3114930738878372,0.9628657419470292,89.35861572890026,69.70925632911393
0.2852942243104091,1.0458726498145092,90.35246163682865,69.04667721518987
0.2633367758006086,0.9885904562624195,90.9494884910486,70.83662974683544
0.24184509292435463,1.0241025407103044,91.83343989769821,69.95648734177215
0.2170259843740012,1.0774603169175643,92.76574488491049,70.25316455696202
0.1950492274273387,1.066734357725216,93.53660485933504,69.61036392405063
0.17736024272335155,1.2268473966212212,94.13403132992327,68.8488924050633
0.15509380741268777,1.172072799145421,94.9824168797954,69.88726265822785
0.14082237640800682,1.1925926676279381,95.36964514066496,70.0751582278481
0.12210165617792197,1.2662908676304394,95.9670716112532,69.6993670886076
0.10759047173973545,1.3609650052046474,96.5916719948849,69.38291139240506
0.09575696838328905,1.320221016678629,97.0076726342711,70.7871835443038
0.0823531451604098,1.4102906139591072,97.37571930946291,70.3817246835443
0.07370875868708124,1.3824947227405597,97.68981777493606,70.55973101265823
