loss_train_avg,loss_test_avg,top1_acc_train_avg,top1_acc_test_avg
1.5358067159457585,1.3549564925930169,44.259111253196934,51.98773734177215
1.1336969144813849,1.2285196419003643,60.53468670076726,56.92246835443038
0.9880359598132961,1.0738485357429408,65.82440856777494,63.31091772151899
0.9210122521880948,1.0277760353269456,68.51462595907928,64.78441455696202
0.8575529700045086,1.0815525209601922,70.87436061381074,63.95371835443038
0.8372921693660414,1.0835608485378796,71.51374680306905,64.87341772151899
0.8158235975238673,1.0712073973462553,72.51278772378517,64.80419303797468
0.7898356733114823,1.0282762058173553,73.81913363171356,65.87223101265823
0.7973109318319794,1.1764237744898736,73.37915601023018,65.0810917721519
0.8056067193255705,1.1474112287352356,73.53580562659846,65.04153481012658
0.791893478473434,1.1688972085337095,74.00695332480818,64.33939873417721
0.786808075349959,1.1436900209776963,74.47969948849105,65.91178797468355
0.7931072783592107,1.2699914408635489,74.20356457800511,61.74841772151899
0.808054605332177,1.2424974298175377,74.24472506393862,63.815268987341774
0.8198522971871564,1.2734737260432183,73.65449168797954,64.41851265822785
0.8347226684660558,1.222429378123223,73.33759590792839,63.98338607594937
0.8541060763856639,1.3648935948746115,73.20572250639387,63.96360759493671
0.8938035633405457,1.3660245228417311,72.28380754475704,59.750791139240505
0.9022715392015169,1.3237515899199475,72.10437979539643,62.45055379746835
0.9481802264137951,1.3760250603096396,70.8224104859335,61.075949367088604
0.9415636120549858,1.571465851385382,70.95907928388746,59.82001582278481
0.9605249459176417,1.4137826373305502,70.72090792838874,62.08465189873418
0.9691072929545742,1.4674944983252995,70.4303868286445,60.25514240506329
0.9894774673539964,1.4552206827115408,69.7522378516624,60.59137658227848
0.9987117771602347,1.5014478903782518,69.61157289002557,60.868275316455694
1.0109146159628164,1.4396274580231196,69.36460997442455,62.03520569620253
1.022728345583162,1.561411963987954,68.81833439897699,62.93512658227848
1.0585908040671093,1.4965543030183526,68.0986253196931,58.920094936708864
1.0784265635263584,1.6613272745398027,67.43845907928389,59.909018987341774
1.118727532341657,1.5981898632230638,66.49296675191816,59.02887658227848
1.1049340147801372,1.6060566932340212,66.83543797953965,59.236550632911396
1.1612370518772193,1.6154039902023123,65.65537084398977,57.17958860759494
1.1978947962336528,1.6468657541878615,64.34742647058823,55.11273734177215
1.2079046545431131,1.6138407588005066,63.95140664961637,55.56764240506329
1.2024815823415966,1.6274261957482448,64.36261189258312,55.765427215189874
1.2465126642485713,1.7492282918736906,62.64426150895141,52.52175632911393
1.2411976247797232,1.7027903199195862,62.89921675191816,54.9248417721519
1.3310991921998045,1.6751348730884021,60.28772378516624,57.486155063291136
1.3117513883754115,1.761505066593991,60.47314578005115,55.96321202531646
1.3592432266306085,1.759302457676658,59.51886189258312,56.24011075949367
1.3924325640549136,1.7394453905805756,58.696451406649615,52.99643987341772
1.422093108944271,1.7336071654211116,57.58991368286445,50.276898734177216
1.387802996293968,1.729167177707334,58.535406010230176,55.1621835443038
1.4049769179595402,1.8545308263995979,57.64985613810742,48.62539556962025
1.4220607757873243,1.8933433988426305,57.16312340153453,54.26226265822785
1.4657665722815276,1.9004979586299462,55.85837595907928,47.1123417721519
1.5261997018018951,1.8404479464398156,53.39873721227622,45.7871835443038
1.5141306094196447,1.802642736253859,53.87947570332481,47.824367088607595
1.4596137335843138,1.8647483572175232,55.57544757033248,47.46835443037975
1.563048843837455,1.835666618769682,51.98569373401534,49.68354430379747
1.540407516767302,1.8421338675897332,52.85126278772378,47.587025316455694
1.606892630267326,1.8466331656975081,50.41679987212276,51.602056962025316
1.8026446567471985,1.824808328966551,41.20923913043478,45.87618670886076
1.5997611875729183,1.7723871484587463,50.692934782608695,50.84058544303797
1.578496729016609,1.8408011726186246,50.78684462915601,47.54746835443038
1.8095661093816733,1.911416687542879,41.17087595907928,39.547072784810126
1.6993498875357,1.8056415093095997,46.70756074168798,45.816851265822784
1.6415307186448667,1.7737010460865648,48.63890664961637,45.39161392405063
1.5961085234761543,1.79605672329287,50.076726342711,48.80340189873418
1.6953437459438354,1.843094146704372,47.02685421994885,47.1815664556962
1.7296827998002777,1.9466623067855835,45.26294757033248,46.42998417721519
1.7554437257444766,1.8793588891814026,44.85134271099744,41.811708860759495
1.8025736985609049,2.0507844414892076,42.557145140664964,33.74208860759494
1.8912213065130326,2.0851926441434063,37.92479219948849,39.339398734177216
1.8526511189272947,1.965156515942344,40.525895140664964,41.59414556962025
1.8399934814409222,1.9425125906739054,40.079923273657286,40.110759493670884
1.9347000433051067,1.9601948925211459,36.22002877237852,35.067246835443036
1.930061584238506,1.9721868551230128,36.598065856777495,36.313291139240505
1.9349237467017015,1.947430613674695,36.57169117647059,35.532041139240505
1.8843822180462615,1.9497196719616274,37.81729539641944,39.74485759493671
1.9260341526602236,2.238137830661822,36.251598465473144,27.076740506329113
1.9124366596836568,2.08178907406481,36.79427749360614,35.20569620253165
2.000039084793052,2.2013308337972135,33.07225063938619,19.679588607594937
1.9945608020743446,1.9118359209615974,32.56833439897698,42.12816455696203
1.9152932981091082,1.9698113157779356,37.22826086956522,36.649525316455694
1.832684091899706,1.8957154811183108,39.9940057544757,35.03757911392405
1.8061417780263955,2.081588994098615,41.263986572890026,30.330300632911392
1.844375132904638,2.12351608427265,39.43494245524297,30.992879746835442
1.908911083055579,1.968259642395792,36.179667519181585,38.419699367088604
1.8449979035750679,1.979880240899098,39.198769181585675,38.80537974683544
1.8132895850159627,1.901978975609888,40.17862851662404,43.789556962025316
1.78693498095588,1.899316344080092,42.05762468030691,41.74248417721519
1.7164478006265353,1.9714497840857204,44.11205242966752,38.034018987341774
1.6945405607028385,1.8906223532519764,45.14066496163683,41.66337025316456
1.6796950745155743,1.7571945069711419,45.36644820971867,44.363132911392405
1.628352918283409,1.840215603007546,47.20907928388747,42.76107594936709
1.653371315173176,1.8965239192866072,47.05882352941177,42.434731012658226
1.6554241198712907,1.7549641766125643,46.838634910485936,46.964003164556964
1.6438994078380067,1.7943886533568176,47.38331202046036,45.65862341772152
1.637144000024137,1.8682845604570606,47.93877877237852,41.52492088607595
1.6344379470171526,1.8342874442474753,48.20891943734016,44.19501582278481
1.7232552693627985,1.8991963259781464,44.3809942455243,43.107199367088604
1.6448139863855697,1.8199140889735161,47.53276854219949,46.360759493670884
1.6674332935791796,1.8538496509382996,46.20524296675192,44.19501582278481
1.5939786278683206,1.7964916319786748,49.3042679028133,46.89477848101266
1.5648944996811849,1.7622681584539293,50.157049232736576,48.99129746835443
1.5719219427889266,1.7089936642707149,50.329683503836314,48.00237341772152
1.619260076366727,2.1948974675770048,47.96395460358056,22.78481012658228
1.9454039054758407,2.0034263737594027,34.06369884910486,35.225474683544306
1.69202811394811,1.877605664579174,45.5514705882353,43.38409810126582
