loss_train_avg,loss_test_avg,top1_acc_train_avg,top1_acc_test_avg
1.4032489001903388,1.1767415230787253,48.750799232736576,57.05102848101266
0.947301517667063,1.0597277562829512,66.71075767263427,62.361550632911396
0.7799623538466061,0.9093078880370418,72.75535485933504,68.16653481012658
0.6740087228815269,0.8759266160711457,76.39625959079284,69.57080696202532
0.5990385521403359,0.8770091722283182,79.10925511508951,69.68947784810126
0.5328604628515365,0.8597065444234051,81.33312020460357,70.8564082278481
0.47632339009848396,0.8087154400499561,83.36317135549872,72.5573575949367
0.4241486690233431,0.8559922228885603,85.06353900255755,72.08267405063292
0.3746963246627842,0.8537700923183297,86.88818734015345,72.64636075949367
0.33241417672475587,0.8730501208124282,88.47466432225065,72.8243670886076
0.2916592362210574,0.9787905744359463,89.84375,71.42998417721519
0.2661764161361148,0.9342871595032608,90.9287084398977,72.4881329113924
0.23354515290397512,0.9868828231775308,91.91656010230179,72.78481012658227
0.20505065469028394,1.1088940191872512,92.91120524296676,72.47824367088607
0.19414709024417126,1.1592184018485154,93.42591112531969,71.30142405063292
0.17370571480001634,1.1584428141388712,94.00295716112532,72.38924050632912
0.16103192427388544,1.202018207387079,94.52165920716112,73.2693829113924
0.1495825560749187,1.2160674137405203,94.90449168797954,72.32001582278481
0.140287137063949,1.2990979944603354,95.22218670076727,73.12104430379746
0.1358751041905197,1.397416144986696,95.41600063938618,72.10245253164557
0.13182671550099198,1.5036725401878357,95.56385869565217,71.13330696202532
0.12025689448008452,1.5092905812625643,95.87995524296676,72.40901898734177
0.12262730004118226,1.491679219505455,95.91032608695652,72.16178797468355
0.10691470991048362,1.5557016579410698,96.36708759590793,71.98378164556962
0.12026428742348538,1.6538937227635444,96.02861253196932,72.27056962025317
0.10506512501450908,1.6371661319008357,96.56649616368287,72.01344936708861
0.1056168765363181,1.6791306613366814,96.52973145780051,71.82555379746836
0.10603206489911622,1.7117501527448244,96.45140664961637,72.14200949367088
0.104517505006374,1.7365188357196277,96.73593350383632,72.32001582278481
0.0989967368381179,1.937186092515535,96.77669437340154,71.28164556962025
0.10406074056263699,1.8339415622662893,96.64961636828644,71.61787974683544
0.1029875019369909,1.7754725745961637,96.77109974424552,72.08267405063292
