train_loss
2.2940866947174072
2.3046281337738037
2.299891233444214
2.302044630050659
2.301941156387329
2.2978785037994385
2.297661304473877
2.299837827682495
2.294757127761841
2.2997632026672363
2.295764684677124
2.291926383972168
2.292764186859131
2.289923667907715
2.290189266204834
2.2831225395202637
2.280134916305542
2.277205228805542
2.2811570167541504
2.2817773818969727
2.286874294281006
2.272888660430908
2.2654178142547607
2.2705905437469482
2.2699599266052246
2.278932809829712
2.266599416732788
2.2516350746154785
2.272463798522949
2.260371208190918
2.236405372619629
2.255692720413208
2.2195775508880615
2.2147817611694336
2.2522218227386475
2.218165636062622
2.2191267013549805
2.1891415119171143
2.1888022422790527
2.182767152786255
2.1912920475006104
2.1780831813812256
2.161245584487915
2.107717514038086
2.1803970336914062
2.186054229736328
2.1757829189300537
2.1749162673950195
2.073913335800171
2.0709149837493896
2.1683292388916016
2.0662126541137695
2.1158647537231445
2.150165319442749
2.246450662612915
2.070977210998535
2.11189603805542
2.0588080883026123
2.064760684967041
2.0692687034606934
2.009397506713867
2.070514440536499
1.9668960571289062
1.9741744995117188
2.16585636138916
2.0353660583496094
2.0121541023254395
2.084019660949707
2.0516464710235596
2.0174026489257812
2.0188539028167725
2.1453073024749756
2.1767396926879883
1.9511908292770386
2.043286085128784
2.03200626373291
2.0275442600250244
2.0610764026641846
1.9754794836044312
1.977699875831604
2.0242955684661865
1.9783351421356201
1.9932043552398682
1.8817880153656006
2.0321173667907715
2.122561454772949
2.4186761379241943
2.136061191558838
1.9480863809585571
1.9252448081970215
2.053081750869751
2.0009608268737793
1.9177402257919312
1.9522552490234375
2.0632166862487793
1.996457815170288
1.9640986919403076
1.9436718225479126
2.0603790283203125
1.8258658647537231
2.0430045127868652
2.010561943054199
1.9198188781738281
1.8819301128387451
1.8774875402450562
2.007573366165161
1.845923662185669
1.9242430925369263
1.7925633192062378
1.9184961318969727
1.8604307174682617
1.9219343662261963
1.76703941822052
1.741207242012024
2.0150556564331055
1.9464244842529297
1.9311050176620483
1.8958184719085693
1.934868574142456
1.850213646888733
2.0182547569274902
1.9513499736785889
1.8788018226623535
1.850999116897583
1.9169247150421143
1.86971914768219
1.7989726066589355
1.95339834690094
1.9635813236236572
1.8442047834396362
1.800208330154419
1.7704805135726929
1.8458105325698853
1.912911295890808
1.9503343105316162
2.058342933654785
2.072927951812744
1.829242467880249
1.8922618627548218
1.865057110786438
1.8282073736190796
1.8504947423934937
1.836395502090454
1.7498018741607666
1.6937335729599
1.8542507886886597
2.1680808067321777
1.995473027229309
2.022467613220215
1.8436626195907593
1.9906100034713745
1.8935095071792603
1.8459810018539429
1.8061548471450806
1.8070844411849976
1.705592155456543
1.7677408456802368
1.6939141750335693
1.8714960813522339
1.690124750137329
1.8092914819717407
1.7723522186279297
1.7519173622131348
1.7472903728485107
1.9901854991912842
1.871551752090454
2.243082046508789
2.018353223800659
1.8578687906265259
1.8189866542816162
1.7718194723129272
1.7450544834136963
1.7623564004898071
1.6961560249328613
1.862535834312439
1.5890341997146606
1.7124642133712769
1.9041260480880737
1.6991585493087769
1.7864959239959717
1.9171696901321411
1.8290499448776245
1.8385175466537476
1.8572763204574585
1.8526897430419922
1.6681429147720337
1.5939639806747437
1.6604868173599243
1.7904469966888428
2.111487627029419
1.9331611394882202
1.6269421577453613
1.8264591693878174
1.705662727355957
1.7271850109100342
1.7660239934921265
1.6286746263504028
1.6644971370697021
1.757997751235962
1.763492226600647
1.6865029335021973
1.6924024820327759
1.846280813217163
1.7291854619979858
1.626000165939331
1.7515575885772705
1.6478129625320435
1.6705541610717773
1.6426475048065186
1.6816052198410034
1.7325245141983032
1.6532684564590454
1.7911652326583862
1.7043094635009766
1.860796332359314
1.7163126468658447
1.65703547000885
1.8079999685287476
1.7875763177871704
1.7614580392837524
1.6686943769454956
1.648808240890503
1.7293964624404907
1.7079870700836182
1.6283963918685913
1.604248046875
1.7218017578125
1.7725136280059814
1.686780571937561
1.6949878931045532
1.8127740621566772
1.7120214700698853
1.6287153959274292
1.8571486473083496
1.751246452331543
1.7100735902786255
1.789175271987915
1.6607588529586792
1.6411620378494263
1.6474480628967285
1.6186763048171997
1.7559075355529785
1.627646565437317
1.6250121593475342
1.7197673320770264
1.626062273979187
1.6770083904266357
1.723134994506836
1.6106005907058716
1.7142480611801147
1.6269794702529907
1.697364091873169
1.7780612707138062
1.85354483127594
1.9129953384399414
1.893486738204956
1.6700445413589478
1.7221781015396118
1.48846435546875
1.5938854217529297
1.6441854238510132
1.5286352634429932
1.54116690158844
1.7410848140716553
1.723854660987854
1.7235711812973022
1.5492069721221924
1.4898440837860107
1.6419001817703247
1.6682212352752686
1.5829042196273804
1.4939265251159668
1.6262128353118896
1.7186359167099
1.62282133102417
1.6890387535095215
1.6587698459625244
1.587143898010254
1.5773701667785645
1.7067739963531494
1.6384857892990112
1.4858192205429077
1.6448540687561035
1.4074711799621582
1.5831718444824219
1.628403902053833
1.6141407489776611
1.706602692604065
1.551116704940796
1.5423122644424438
1.5438196659088135
1.6010693311691284
1.512094259262085
1.4920345544815063
1.672797441482544
1.6482374668121338
1.6005991697311401
1.6300593614578247
1.5172154903411865
1.7185531854629517
1.5641728639602661
1.6444153785705566
1.5227633714675903
1.464523434638977
1.54641854763031
1.4672504663467407
1.478407859802246
1.5350514650344849
1.4629130363464355
1.440894365310669
1.5062100887298584
