loss_train_avg,loss_test_avg,top1_acc_train_avg,top1_acc_test_avg
2.2989559903436776,2.2912075877189637,10.363520408163266,10.15625
2.2481486237778956,2.2149039030075075,14.677383228224151,20.138442087173463
2.1122575426588255,1.9897680401802063,22.936881221070582,28.138212299346925
2.013188690555339,1.9143366932868957,27.377061318378058,32.0306755065918
1.9212623226399324,1.820972067117691,31.241933160898636,35.77263326644898
1.8307520637706833,2.0317635953426363,34.31093976935562,26.206916332244873
1.752852507999965,1.7845504224300384,37.37140503708197,36.75666360855102
1.6772652973934097,1.5787095844745636,39.97158572138572,43.51390151977539
1.621746441539453,1.5146757185459137,41.7929839309381,45.65199909210205
1.5536031199961293,1.4844882607460022,44.596638893594545,47.384535789489746
1.5081973294822537,1.4436913788318635,46.005679072165975,48.734489822387694
1.467246262394652,1.5286903083324432,47.66004616873605,45.71001834869385
1.4347490449340976,1.5151770949363708,48.86352418393505,45.108570671081544
1.402820987360818,1.3926248252391815,50.17642659557109,50.365349197387694
1.3754981318298651,1.341001170873642,51.20917226830307,52.111098289489746
1.344710768485556,1.3680070340633392,52.313285788711234,51.714154434204104
1.321354941445954,1.3446311593055724,53.06986076977788,52.01918659210205
1.2921065335371056,1.3292440354824067,54.00295720781599,52.07835464477539
1.262838288229339,1.2937134981155396,55.12766491636938,53.744829940795896
1.23573003009874,1.391285228729248,56.16819272722517,50.343520164489746
1.210073275225503,1.2231154084205627,57.271262305123464,56.849724197387694
1.1910693073759273,1.2389118254184723,57.80329431806292,56.437270164489746
1.1586787615503584,1.2139842212200165,59.4219774907949,57.10650272369385
1.1318353815954558,1.24241800904274,60.213382214915995,56.22759647369385
1.1094745902382597,1.1483798384666444,60.91719051283233,59.73345584869385
1.087427785810159,1.1267120361328125,61.68828582763672,60.6824447631836
1.055108513759107,1.13550266623497,63.138609243898976,59.701861190795896
1.0255235190294227,1.2378991961479187,64.20124968703912,56.45105686187744
1.0088925817791297,1.108021068572998,64.74856123632314,61.77045040130615
0.9779097206738531,1.159760195016861,65.94976160477619,59.844898796081544
0.9626636152364769,1.0738133668899537,66.23380933489118,62.76654415130615
